first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,email_source
,,Danny Edebohls Property Sales,Real Estate Agency,info@dannyedebohlspropertysales.com.au,,,dannyedebohlspropertysales.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/danny-edebohls-property-sales-ad317/sales/overview,pattern-guess
,,Vicprop,Real Estate Agency,info@vicprop.com.au,,,vicprop.com.au,Brunswick,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/vicprop-brunswick-bj885/sales/overview,pattern-guess
,,Caloundra City Realty,Real Estate Agency,info@caloundracityrealty.com.au,,,caloundracityrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/caloundra-city-realty-ab923/sales/overview,pattern-guess
,,Rich Oliva,Real Estate Agency,,,,,Croydon Park,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/rich-oliva-croydon-park-an345/sales/overview,
,,Luton Properties Manuka,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/luton-properties-manuka-ai510/sales/overview,
,,Fosterfroling Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fosterfroling-real-estate-ag139/sales/overview,
,,Mcgrath,Real Estate Agency,info@mcgrath.com.au,,,mcgrath.com.au,Orange,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-orange-ax296/sales/overview,pattern-guess
,,Barry Plant,Real Estate Agency,info@barryplant.com.au,,,barryplant.com.au,Melton,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/barry-plant-melton-aa997/sales/overview,pattern-guess
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Ingleburn,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-ingleburn-av046/sales/overview,pattern-guess
,,Ray White Georges River St George,Real Estate Agency,info@raywhitegeorgesriverstgeorge.com.au,,,raywhitegeorgesriverstgeorge.com.au,Oatley,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-georges-river-st-george-oatley-am569/sales/overview,pattern-guess
,,Belle Property Blue Mountains,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/belle-property-blue-mountains-ar370/sales/overview,
,,Bright Property,Real Estate Agency,info@brightproperty.com,,,brightproperty.com,Townsville,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bright-property-townsville-bk152/sales/overview,pattern-guess
,,Create Real Estate,Real Estate Agency,info@createrealestate.com.au,,,createrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/create-real-estate-ab517/sales/overview,pattern-guess
,,Harcourts Huon Valley,Real Estate Agency,info@harcourtshuonvalley.com.au,,,harcourtshuonvalley.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/harcourts-huon-valley-af748/sales/overview,pattern-guess
,,William Porteous Properties International Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/william-porteous-properties-international-pty-ltd-ap768/sales/overview,
,,Confidence Real Estate,Real Estate Agency,info@confidencerealestate.com.au,,,confidencerealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/confidence-real-estate-bb974/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Gawler,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-gawler-ar679/sales/overview,pattern-guess
,,Fletchers,Real Estate Agency,info@fletchers.com.au,,,fletchers.com.au,Balwyn North,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fletchers-balwyn-north-ae799/sales/overview,pattern-guess
,,Elders Real Estate,Real Estate Agency,info@eldersrealestate.com.au,,,eldersrealestate.com.au,Gawler,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/elders-real-estate-gawler-ad892/sales/overview,pattern-guess
,,Mcgrath,Real Estate Agency,info@mcgrath.com.au,,,mcgrath.com.au,Port Macquarie,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-port-macquarie-aj053/sales/overview,pattern-guess
,,Coronis North,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/coronis-north-ad113/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Henley Beach,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-henley-beach-am377/sales/overview,pattern-guess
,,Kay Burton Boroondara,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/kay-burton-boroondara-ah061/sales/overview,
,,Ray White One Group,Real Estate Agency,info@raywhiteone.com.au,,,raywhiteone.com.au,Scarborough,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-one-group-scarborough-az483/sales/overview,pattern-guess
,,Belle Property,Real Estate Agency,info@belleproperty.com.au,,,belleproperty.com.au,Norwood,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/belle-property-norwood-av575/sales/overview,pattern-guess
,,Howell Property Group,Real Estate Agency,info@howellproperty.com,,,howellproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/howell-property-group-az934/sales/overview,pattern-guess
,,Multi Dynamic,Real Estate Agency,info@multidynamic.com.au,,,multidynamic.com.au,Ingleburn,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/multi-dynamic-ingleburn-au065/sales/overview,pattern-guess
,,Barry Plant,Real Estate Agency,info@barryplant.com.au,,,barryplant.com.au,Reservoir,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/barry-plant-reservoir-ab010/sales/overview,pattern-guess
,,Activewest Real Estate,Real Estate Agency,info@activewestrealestate.com.au,,,activewestrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/activewest-real-estate-aq853/sales/overview,pattern-guess
,,Edison Central,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/edison-central-aj180/sales/overview,
,,Homes Acreage,Real Estate Agency,info@homesacreage.com.au,,,homesacreage.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/homes-acreage-bk481/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Kirwan,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-kirwan-am669/sales/overview,pattern-guess
,,Mattblak Property,Real Estate Agency,info@mattblakproperty.com.au,,,mattblakproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mattblak-property-bc848/sales/overview,pattern-guess
,,Place Redcliffe Peninsula,Real Estate Agency,info@placeredcliffepeninsula.com.au,,,placeredcliffepeninsula.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/place-redcliffe-peninsula-bj592/sales/overview,pattern-guess
,,Mcgrath,Real Estate Agency,info@mcgrath.com.au,,,mcgrath.com.au,Croydon,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-croydon-ao487/sales/overview,pattern-guess
,,Newhawk Holdings Pty Ltd T As Lifestyle Group,Real Estate Agency,,,,,Laurieton,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/newhawk-holdings-pty-ltd-t-as-lifestyle-group-laurieton-ae523/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Riverwood,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-riverwood-am644/sales/overview,pattern-guess
,,Purcell Property,Real Estate Agency,info@purcellproperty.com.au,,,purcellproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/purcell-property-at628/sales/overview,pattern-guess
,,Rt Edgar,Real Estate Agency,info@rtedgar.com.au,,,rtedgar.com.au,Bellarine,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/rt-edgar-bellarine-an737/sales/overview,pattern-guess
,,First National Neilson Partners,Real Estate Agency,,,,,Berwick,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/first-national-neilson-partners-berwick-ae664/sales/overview,
,,Armidale Town Country Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/armidale-town-country-real-estate-aa607/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Acacia Ridge,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-acacia-ridge-bh504/sales/overview,pattern-guess
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Mandurah,WA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-mandurah-ai260/sales/overview,pattern-guess
,,Sydney Sothebys International Realty,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sydney-sothebys-international-realty-aa892/sales/overview,
,,Carlin Team,Real Estate Agency,info@carlinteam.com.au,,,carlinteam.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/carlin-team-at679/sales/overview,pattern-guess
,,Hodges,Real Estate Agency,info@hodges.com.au,,,hodges.com.au,Sandringham,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/hodges-sandringham-ag182/sales/overview,pattern-guess
,,Ray White Manning Valley,Real Estate Agency,info@raywhitemanningvalley.com.au,,,raywhitemanningvalley.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-manning-valley-am471/sales/overview,pattern-guess
,,Laingsimmons,Real Estate Agency,info@laingsimmons.com.au,,,laingsimmons.com.au,Mount Druitt,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/laingsimmons-mount-druitt-ah487/sales/overview,pattern-guess
,,Housesmart Real Estate Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/housesmart-real-estate-pty-ltd-ag318/sales/overview,
,,Nelson Alexander,Real Estate Agency,info@nelsonalexander.com.au,,,nelsonalexander.com.au,Ascot Vale,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nelson-alexander-ascot-vale-aj660/sales/overview,pattern-guess
,,Stone Real Estate,Real Estate Agency,info@stonerealestate.com.au,,,stonerealestate.com.au,Kempsey,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-kempsey-ai242/sales/overview,pattern-guess
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Darwin,NT,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-darwin-aq928/sales/overview,pattern-guess
,,Ray White Goolwa,Real Estate Agency,info@raywhitegoolwa.com.au,,,raywhitegoolwa.com.au,Victor Harbor,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-goolwa-victor-harbor-aw367/sales/overview,pattern-guess
,,Cobdenhayson,Real Estate Agency,info@cobdenhayson.com.au,,,cobdenhayson.com.au,Annandale,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/cobdenhayson-annandale-aq096/sales/overview,pattern-guess
,,Modern Re,Real Estate Agency,info@modernre.com.au,,,modernre.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/modern-re-bi194/sales/overview,pattern-guess
,,Belle Property North Shore,Real Estate Agency,,,,,Ryde,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/belle-property-north-shore-ryde-az865/sales/overview,
,,Lara Real Estate,Real Estate Agency,info@lararealestate.com.au,,,lararealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lara-real-estate-bf556/sales/overview,pattern-guess
,,Abercrombys Real Estate Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/abercrombys-real-estate-pty-ltd-aa140/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Wagga Wagga,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-wagga-wagga-am831/sales/overview,pattern-guess
,,Buxton Geelong North Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/buxton-geelong-north-pty-ltd-av428/sales/overview,
,,Novak Properties,Real Estate Agency,info@novakproperties.com.au,,,novakproperties.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/novak-properties-aj905/sales/overview,pattern-guess
,,Raine Horne Northern Beaches,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-northern-beaches-at729/sales/overview,
,,Ray White Dethridge Groves,Real Estate Agency,info@raywhitedethridgegroves.com.au,,,raywhitedethridgegroves.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-dethridge-groves-ad474/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Kellyville Ridge,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-kellyville-ridge-ba488/sales/overview,pattern-guess
,,Mcgrath,Real Estate Agency,info@mcgrath.com.au,,,mcgrath.com.au,Wilston,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-wilston-ao593/sales/overview,pattern-guess
,,The Industry Estate Agents Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/the-industry-estate-agents-pty-ltd-au810/sales/overview,
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Gladstone,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-gladstone-al801/sales/overview,pattern-guess
,,Ray White Saratoga,Real Estate Agency,info@raywhitesaratoga.com.au,,,raywhitesaratoga.com.au,Davistown,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-saratoga-davistown-am728/sales/overview,pattern-guess
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Mossman,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-mossman-av089/sales/overview,pattern-guess
,,The Agency Victoria,Real Estate Agency,info@theagencyvictoria.com,,,theagencyvictoria.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/the-agency-victoria-aw759/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Bundaberg,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-bundaberg-at225/sales/overview,pattern-guess
,,Love Realty,Real Estate Agency,info@loverealty.com.au,,,loverealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/love-realty-ai472/sales/overview,pattern-guess
,,Jellis Craig,Real Estate Agency,info@jelliscraig.com.au,,,jelliscraig.com.au,Elwood,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jellis-craig-elwood-ac690/sales/overview,pattern-guess
,,Warlimont Nutt,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/warlimont-nutt-ap606/sales/overview,
,,Re Max Property Professionals,Real Estate Agency,info@remaxpropertyprofessionals.com.au,,,remaxpropertyprofessionals.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/re-max-property-professionals-bc458/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Albion Park,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-albion-park-am107/sales/overview,pattern-guess
,,Douglas Kay Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/douglas-kay-real-estate-ad629/sales/overview,
,,Belle Property,Real Estate Agency,info@belleproperty.com.au,,,belleproperty.com.au,Randwick,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/belle-property-randwick-ab204/sales/overview,pattern-guess
,,Fletchers,Real Estate Agency,info@fletchers.com.au,,,fletchers.com.au,Canterbury,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fletchers-canterbury-ae794/sales/overview,pattern-guess
