first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,rating,attorneys
,,Privitera & Nwadibia,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/privitera-and-nwadibia-2660988-f/,4.8,
,,"Weaver, Schlenger & Mazel",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/weaver-schlenger-and-mazel-231815-f/,,
,,Roman J. Lee,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/roman-j-lee-34158826-f/,3.0,
,,Clark Hill PLC,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/clark-hill-plc-300007061-f/,3.1,
,,Liebert Cassidy Whitmore,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/liebert-cassidy-whitmore-2632520-f/,,
,,John C. Sarmiento,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/john-c-sarmiento-3511875-f/,,
,,Law Offices of Charles E. Small,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-charles-e-small-2803996-f/,,
,,Veera Law,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/veera-law-300001089-f/,,
,,Venable LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/venable-llp-158826419-f/,4.3,
,,Covington & Burling LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/covington-and-burling-llp-221943-f/,4.4,
,,CSM Law Office,Immigration Law Firm,,,http://www.csmlawoffice.com,csmlawoffice.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/csm-law-office-300044143-f/,,
,,Davis Wright Tremaine LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/davis-wright-tremaine-llp-224379-f/,3.8,
,,Susan M. Gibbons,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/susan-m-gibbons-42907667-f/,,
,,Law Offices of Robert P. Gaffney,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-robert-p-gaffney-230542-f/,,
,,John M. A. Burgess,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/john-m-a-burgess-223219-f/,,
,,Tancinco Law Offices,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/tancinco-law-offices-246233-f/,,
,,"Faulkner, Sheehan & Wunsch",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/faulkner-sheehan-and-wunsch-229950-f/,,
,,Putterman | Yu | Wang LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/putterman-yu-wang-llp-300025825-f/,,
,,Sheila E. Quinlan,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/sheila-e-quinlan-4933556-f/,,
,,Law Office of Charles E. Nichol,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-charles-e-nichol-3987047-f/,,
,,"Hedani, Choy, Spalding & Salvagione",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/hedani-choy-spalding-and-salvagione-231779-f/,,
,,"Jackson & Hertogs, LLP",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/jackson-hertogs-llp-232797-f/,5.0,
,,Law Offices of Dominic E. Capeci Immigration Law,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-dominic-e-capeci-immigration-law-234022-f/,4.3,
,,Law Office of Carmen Naranjo,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-carmen-naranjo-2765588-f/,5.0,
,,Helen Y. H. Hui,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/helen-y-h-hui-2551580-f/,,
,,Law Office of Amie D. Miller,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-amie-d-miller-2342007-f/,,
,,William T. Martinez,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/william-t-martinez-42685575-f/,,
,,Ropes & Gray LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/ropes-and-gray-llp-2357166-f/,4.4,
,,Law Office of Anna Ignatenko Garcia,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-anna-ignatenko-garcia-159416205-f/,,
,,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/ogletree-deakins-nash-smoak-and-stewart-p-c-22534751-f/,4.5,
,,Law Office of Camiel Becker,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-camiel-becker-44497559-f/,,
,,Brian Anthony Del Bove Attorney at Law,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/brian-anthony-del-bove-attorney-at-law-32252866-f/,,
,,Sharon M. Dulberg,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/sharon-m-dulberg-42317628-f/,,
,,"J. Harmond Hughey, Attorney at Law",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/j-harmond-hughey-attorney-at-law-46112626-f/,1.0,
,,Owji Law Offices,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/owji-law-offices-2807984-f/,,
,,Law Offices of Seeta Nangia,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-seeta-nangia-46543642-f/,,
,,Law Office of Jean D. Chen,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-jean-d-chen-45692676-f/,,
,,Law Offices of Alisa Lyn Kaufman,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-alisa-lyn-kaufman-2746686-f/,,
,,Wendy  LaRiviere,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/wendy-lariviere-42625604-f/,,
,,Perkins Coie LLP,Immigration Law Firm,,,https://perkinscoie.com/,perkinscoie.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/perkins-coie-llp-233958-f/,3.7,
,,The Law Office of Rhoda Wilkinson Domingo,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/the-law-office-of-rhoda-wilkinson-domingo-46455884-f/,,
,,"Goswami, Strand and Seaborn",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/goswami-strand-and-seaborn-230453-f/,,
,,David M. Doering,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/david-m-doering-296921-f/,1.0,
,,Ibarra PLC,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/ibarra-plc-46314569-f/,,
,,Law Offices of Hilla R. Nattiv,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-hilla-r-nattiv-42188578-f/,5.0,
,,Sidley Austin LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/sidley-austin-llp-227251-f/,4.6,
,,Law Offices Jonathan M. Kaufman,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-jonathan-m-kaufman-22856746-f/,5.0,
,,McCown & Evans LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/mccown-and-evans-llp-3081296-f/,,
,,Law Offices of Zuzana Goldstein,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-zuzana-goldstein-224179-f/,,
,,Moreno Becerra & Casillas Professional Law Firm,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/moreno-becerra-and-casillas-professional-law-firm-46484692-f/,1.0,
,,"Chua, Tinsay & Vega",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/chua-tinsay-and-vega-45509561-f/,,
,,Law Offices of William P. Klein,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-william-p-klein-34349837-f/,,
,,Stephen Eckdish,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/stephen-eckdish-2577074-f/,,
,,Jackson Lewis P.C.,Immigration Law Firm,,,https://www.jacksonlewis.com,jacksonlewis.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/jackson-lewis-p-c-232721-f/,3.1,
,,Berry Appleman & Leiden LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/berry-appleman-and-leiden-llp-226301-f/,4.0,
,,Mitchell + Company,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/mitchell-company-157360843-f/,,
,,Pearl Law Group,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/pearl-law-group-2598883-f/,1.0,
,,Law Offices of Cindy Lee,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-cindy-lee-233278-f/,,
,,Law Office of Irina M. Kazimirsky,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-irina-m-kazimirsky-3311103-f/,,
,,Chinchilla & Associates,Immigration Law Firm,,,http://www.hchinchillafirm.com/,hchinchillafirm.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/chinchilla-and-associates-161194401-f/,,
,,Law Office of Marina Serebryanya,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-marina-serebryanya-46537639-f/,,
,,Knisbacher Law Offices,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/knisbacher-law-offices-2939241-f/,,
,,"Rodriguez & Rodriguez Law Firm, P.C.",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/rodriguez-and-rodriguez-law-firm-p-c-41489795-f/,,
,,Arnold Arthur Rugama Attorney at Law,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/arnold-arthur-rugama-attorney-at-law-2767309-f/,,
,,Law Office of Robert B. Jobe,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-robert-b-jobe-2679870-f/,,
,,Nicolas J. Gomez,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/nicolas-j-gomez-3285600-f/,,
,,"Minami Tamaki, LLP",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/minami-tamaki-llp-236094-f/,2.5,
,,Lau & Lau Law Group LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/lau-and-lau-law-group-llp-233991-f/,,
,,Law Office of Judith Michaels Morrow,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-judith-michaels-morrow-4522049-f/,,
,,"The Villegas Law Firm, APC",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/the-villegas-law-firm-apc-36580879-f/,,
,,Severson & Werson,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/severson-and-werson-239568-f/,5.0,
,,Ricci Sprouls P.C.,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/ricci-sprouls-p-c-46852605-f/,,
,,"Law Offices of Vaughan de Kirby, A.P.C.",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-vaughan-de-kirby-a-p-c-36218936-f/,,
,,Law Office of Martha L. Cordoba,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-martha-l-cordoba-46248565-f/,,
,,Alan Bennett,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/alan-bennett-45667679-f/,,
,,Law Offices of Jean Michaels,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-jean-michaels-33523824-f/,,
,,"Law Offices of Barbara-Ann Williams, PC",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-barbara-ann-williams-pc-45796562-f/,,
,,Allan A. Samson,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/allan-a-samson-42846566-f/,,
,,George H. Main,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/george-h-main-3510922-f/,,
,,The Law Office of Irene M. Okupnik,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/the-law-office-of-irene-m-okupnik-3274768-f/,,
,,Nixon Peabody LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/nixon-peabody-llp-234236-f/,3.9,
,,Ord & Norman,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/ord-and-norman-237241-f/,5.0,
,,Law Offices of Kathleen Lord Black,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-kathleen-lord-black-2774143-f/,,
,,Chronis & Kreher LLP,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/chronis-and-kreher-llp-240681-f/,,
,,Tania M. Alvarez,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/tania-m-alvarez-2038159-f/,,
,,Scott Law Firm,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/scott-law-firm-34347920-f/,,
,,Baughman & Wang,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/baughman-and-wang-42921837-f/,,
,,The Law Office of Daniel S. Hassid,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/the-law-office-of-daniel-s-hassid-46241560-f/,,
,,Law Office of J. Shim,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-office-of-j-shim-160016801-f/,,
,,Bhanji Law Firm | Justice For Humans,Immigration Law Firm,,,https://www.injurylawyer-california.com/,injurylawyer-california.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/bhanji-law-firm-justice-for-humans-300019143-f/,5.0,
,,Cristeta R. Ticzon,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/cristeta-r-ticzon-223518-f/,,
,,"Immigrant Crime and Justice, APLC",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/immigrant-crime-and-justice-aplc-42539683-f/,,
,,Law Offices of Brian H. Getz,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/law-offices-of-brian-h-getz-223902-f/,,
,,"Van Der Hout, Brigagliano & Nightingale, LLP",Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/van-der-hout-brigagliano-and-nightingale-llp-234027-f/,4.8,
,,CARE Law Group,Immigration Law Firm,,,https://carelawgroup.com/,carelawgroup.com,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/care-law-group-300046909-f/,,
,,The Law Offices of Lawrence A. Moy,Immigration Law Firm,,,,,San Francisco,CA,US,immigration,lawyers_com,https://www.lawyers.com/san-francisco/california/the-law-offices-of-lawrence-a-moy-46413595-f/,,
